date,tvl
2024-05-11,2394790325.0
2024-05-12,2414856513.0
2024-05-13,2427767111.0
2024-05-14,2446913135.0
2024-05-15,2402881772.0
2024-05-16,2498098171.0
2024-05-17,2490204429.0
2024-05-18,2573163368.0
2024-05-19,2613155917.0
2024-05-20,2582924799.0
2024-05-21,2850473492.0
2024-05-22,2909712301.0
2024-05-23,2925974674.0
2024-05-24,2949527837.0
2024-05-25,2948735130.0
2024-05-26,2956190841.0
2024-05-27,2993650925.0
2024-05-28,2995041786.0
2024-05-29,2994635866.0
2024-05-30,2955797694.0
2024-05-31,2963284666.0
2024-06-01,2977698702.0
2024-06-02,2987972428.0
2024-06-03,2991383521.0
2024-06-04,2969548349.0
2024-06-05,3044252162.0
2024-06-06,3070312311.0
2024-06-07,3047333324.0
2024-06-08,2995728408.0
2024-06-09,2979141477.0
2024-06-10,3002953985.0
2024-06-11,2968906704.0
2024-06-12,2853168324.0
2024-06-13,2902759897.0
2024-06-14,2854043419.0
2024-06-15,2833199482.0
2024-06-16,2892205890.0
2024-06-17,2927985571.0
2024-06-18,2872852223.0
2024-06-19,2817165979.0
2024-06-20,2870650913.0
2024-06-21,2670263833.0
2024-06-22,2787664804.0
2024-06-23,2766075557.0
2024-06-24,2529713355.0
2024-06-25,2649680018.0
2024-06-26,2698393216.0
2024-06-27,2655134768.0
2024-06-28,2673654453.0
2024-06-29,2641624786.0
2024-06-30,2638546157.0
2024-07-01,2698670286.0
2024-07-02,2768444705.0
2024-07-03,2732944346.0
2024-07-04,2701856820.0
2024-07-05,2637352892.0
2024-07-06,2530820574.0
2024-07-07,2616750126.0
2024-07-08,2574713913.0
2024-07-09,2624723384.0
2024-07-10,2653850054.0
2024-07-11,2705452258.0
2024-07-12,2721619102.0
2024-07-13,2738228019.0
2024-07-14,2806923635.0
2024-07-15,2871315539.0
2024-07-16,2989233057.0
2024-07-17,3038673437.0
2024-07-18,3037064415.0
2024-07-19,3052822053.0
2024-07-20,3137575133.0
2024-07-21,3160290163.0
2024-07-22,3196911141.0
2024-07-23,3161505835.0
2024-07-24,3126388658.0
2024-07-25,3084394235.0
2024-07-26,3029497105.0
2024-07-27,3115243894.0
2024-07-28,3114776290.0
2024-07-29,3111277262.0
2024-07-30,3133092895.0
2024-07-31,3082800550.0
2024-08-01,3063145951.0
2024-08-02,3031134077.0
2024-08-03,2914290218.0
2024-08-04,2831576944.0
2024-08-05,2703591112.0
2024-08-06,2457072800.0
2024-08-07,2519176093.0
2024-08-08,2453591241.0
2024-08-09,2630201150.0
2024-08-10,2644247453.0
2024-08-11,2619185756.0
2024-08-12,2570451798.0
2024-08-13,2645801185.0
2024-08-14,2677366266.0
2024-08-15,2631547910.0
2024-08-16,2570969225.0
2024-08-17,2597207766.0
2024-08-18,2609137724.0
2024-08-19,2630450060.0
2024-08-20,2613532060.0
2024-08-21,2613096507.0
2024-08-22,2666139697.0
2024-08-23,2674230423.0
2024-08-24,2785089367.0
2024-08-25,2774010019.0
2024-08-26,2783069405.0
2024-08-27,2732307968.0
2024-08-28,2589768089.0
2024-08-29,2640242092.0
2024-08-30,2641694791.0
2024-08-31,2634102297.0
2024-09-01,2630063629.0
2024-09-02,2584184113.0
2024-09-03,2681303938.0
2024-09-04,2607726675.0
2024-09-05,2577061852.0
2024-09-06,2498081639.0
2024-09-07,2402958130.0
2024-09-08,2442905418.0
2024-09-09,2461511497.0
2024-09-10,2509031728.0
2024-09-11,2511235846.0
2024-09-12,2470834310.0
2024-09-13,2473505224.0
2024-09-14,2532496906.0
2024-09-15,2512758735.0
2024-09-16,2459991736.0
2024-09-17,2386580002.0
2024-09-18,2422182978.0
2024-09-19,2412898264.0
2024-09-20,2458894720.0
2024-09-21,2502321438.0
2024-09-22,2499030146.0
2024-09-23,2477084141.0
2024-09-24,2526754697.0
2024-09-25,2523252050.0
2024-09-26,2501704315.0
2024-09-27,2553656600.0
2024-09-28,2516417558.0
2024-09-29,2518903626.0
2024-09-30,2491625799.0
2024-10-01,2445388345.0
2024-10-02,2358219871.0
2024-10-03,2301988585.0
2024-10-04,2288094755.0
2024-10-05,2342612601.0
2024-10-06,2333521739.0
2024-10-07,2336243262.0
2024-10-08,2346181505.0
2024-10-09,2312345109.0
2024-10-10,2238724977.0
2024-10-11,2236857537.0
2024-10-12,2300037952.0
2024-10-13,2324628454.0
2024-10-14,2299064342.0
2024-10-15,2399396019.0
2024-10-16,2355769105.0
2024-10-17,2329158385.0
2024-10-18,2329511241.0
2024-10-19,2375700556.0
2024-10-20,2390791276.0
2024-10-21,2424297508.0
2024-10-22,2373373357.0
2024-10-23,2342974808.0
2024-10-24,2297826737.0
2024-10-25,2318817204.0
2024-10-26,2273955375.0
2024-10-27,2276574291.0
2024-10-28,2292969351.0
2024-10-29,2323960092.0
2024-10-30,2387095084.0
2024-10-31,2417356713.0
2024-11-01,2330357232.0
2024-11-02,2325051146.0
2024-11-03,2311502044.0
2024-11-04,2279837848.0
2024-11-05,2230533318.0
2024-11-06,2261653499.0
2024-11-07,2452697207.0
2024-11-08,2523139123.0
2024-11-09,2562076077.0
2024-11-10,2677709136.0
2024-11-11,2703195842.0
2024-11-12,2874091132.0
2024-11-13,2854037951.0
2024-11-14,2804844540.0
2024-11-15,2748412791.0
2024-11-16,2771059680.0
2024-11-17,2827320832.0
2024-11-18,2789872531.0
2024-11-19,2849931782.0
2024-11-20,2829960584.0
2024-11-21,2831836291.0
2024-11-22,2982467994.0
2024-11-23,2998221117.0
2024-11-24,3036906492.0
2024-11-25,3037237782.0
2024-11-26,2981164171.0
2024-11-27,2911308681.0
2024-11-28,3102928036.0
2024-11-29,3079470825.0
2024-11-30,3083981470.0
2024-12-01,3133383536.0
2024-12-02,3126992258.0
2024-12-03,3106540836.0
2024-12-04,3107216591.0
2024-12-05,3259128389.0
2024-12-06,3200867232.0
2024-12-07,3376921263.0
2024-12-08,3376100615.0
2024-12-09,3393613274.0
2024-12-10,3214022203.0
2024-12-11,3133927598.0
2024-12-12,3285630857.0
2024-12-13,3334658033.0
2024-12-14,3413604435.0
2024-12-15,3359750092.0
2024-12-16,3377143925.0
2024-12-17,3430828381.0
2024-12-18,3377683460.0
2024-12-19,3208670982.0
2024-12-20,3022959015.0
2024-12-21,3000205127.0
2024-12-22,2957520344.0
2024-12-23,2917199786.0
2024-12-24,3021394014.0
2024-12-25,3077422816.0
2024-12-26,3067236862.0
2024-12-27,2956854492.0
2024-12-28,2951281959.0
2024-12-29,3004068395.0
2024-12-30,2949297963.0
2024-12-31,2944518715.0
2025-01-01,2923557098.0
2025-01-02,2981399317.0
2025-01-03,3033930880.0
2025-01-04,3116870040.0
2025-01-05,3150908241.0
2025-01-06,3156383796.0
2025-01-07,3207138030.0
2025-01-08,2991093161.0
2025-01-09,2923458444.0
2025-01-10,2851963523.0
2025-01-11,2925198983.0
2025-01-12,2936386264.0
2025-01-13,2922228132.0
2025-01-14,2846882498.0
2025-01-15,2880173341.0
2025-01-16,3000849412.0
2025-01-17,2943837482.0
2025-01-18,3069112037.0
2025-01-19,2972158572.0
2025-01-20,2894789653.0
2025-01-21,2932797783.0
2025-01-22,3027427882.0
2025-01-23,2992526437.0
2025-01-24,3044104755.0
2025-01-25,3042769651.0
2025-01-26,3028669580.0
2025-01-27,2999349991.0
2025-01-28,2930005824.0
2025-01-29,2902630482.0
2025-01-30,2931368504.0
2025-01-31,2990467069.0
2025-02-01,3012572234.0
2025-02-02,2920006105.0
2025-02-03,2707237707.0
2025-02-04,2726705018.0
2025-02-05,2633009780.0
2025-02-06,2690715547.0
2025-02-07,2688392690.0
2025-02-08,2671832114.0
2025-02-09,2681656654.0
2025-02-10,2697590985.0
2025-02-11,2720931358.0
2025-02-12,2702757197.0
2025-02-13,2764476937.0
2025-02-14,2727432430.0
2025-02-15,2749789325.0
2025-02-16,2755613467.0
2025-02-17,2739776525.0
2025-02-18,2763907857.0
2025-02-19,2722904246.0
2025-02-20,2759596464.0
2025-02-21,2812387897.0
2025-02-22,2762420966.0
2025-02-23,2823240620.0
2025-02-24,2860378958.0
2025-02-25,2648334757.0
2025-02-26,2614523432.0
2025-02-27,2499223640.0
2025-02-28,2491004172.0
2025-03-01,2456726504.0
2025-03-02,2468382165.0
2025-03-03,2653731585.0
2025-03-04,2429596651.0
2025-03-05,2448333390.0
2025-03-06,2508097204.0
2025-03-07,2471142869.0
2025-03-08,2448730558.0
2025-03-09,2486377025.0
2025-03-10,2354132917.0
2025-03-11,2270616954.0
2025-03-12,2335497939.0
2025-03-13,2365391074.0
2025-03-14,2347776067.0
2025-03-15,2384703062.0
2025-03-16,2402862051.0
2025-03-17,2363727895.0
2025-03-18,2383210721.0
2025-03-19,2416228748.0
2025-03-20,2490626768.0
2025-03-21,2425303209.0
2025-03-22,2419325730.0
2025-03-23,2395387364.0
2025-03-24,2423022400.0
2025-03-25,2467968675.0
2025-03-26,2469883624.0
2025-03-27,2433617208.0
2025-03-28,2425907441.0
2025-03-29,2362206810.0
2025-03-30,2328274296.0
2025-03-31,2306995394.0
2025-04-01,2322953027.0
2025-04-02,2353734776.0
2025-04-03,2229368061.0
2025-04-04,2178584317.0
2025-04-05,2149589745.0
2025-04-06,2140838726.0
2025-04-07,1980626147.0
2025-04-08,1965075044.0
2025-04-09,1904239292.0
2025-04-10,2023286547.0
2025-04-11,1945107391.0
2025-04-12,1987977743.0
2025-04-13,2041932728.0
2025-04-14,2018521198.0
2025-04-15,2027910910.0
2025-04-16,2012964541.0
2025-04-17,2020698070.0
2025-04-18,2041409758.0
2025-04-19,2024718852.0
2025-04-20,2045423419.0
2025-04-21,2039239940.0
2025-04-22,2031165304.0
2025-04-23,2142089463.0
2025-04-24,2166293821.0
2025-04-25,2153655393.0
2025-04-26,2182728595.0
2025-04-27,2199288069.0
2025-04-28,2167321962.0
2025-04-29,2166273619.0
2025-04-30,2158843581.0
2025-05-01,2157666830.0
2025-05-02,2180765132.0
2025-05-03,2184848942.0
2025-05-04,2160386185.0
2025-05-05,2149884110.0
2025-05-06,2143661079.0
2025-05-07,2156468897.0
2025-05-08,2110497134.0
2025-05-09,2286962207.0
2025-05-10,2339916717.0
2025-05-11,2456145934.0
2025-05-12,2443637490.0
2025-05-13,2404677494.0
2025-05-14,2490244893.0
2025-05-15,2439487037.0
2025-05-16,2397687855.0
2025-05-17,2399053126.0
2025-05-18,2366871964.0
2025-05-19,2380593905.0
2025-05-20,2429489696.0
2025-05-21,2442793791.0
2025-05-22,2469959404.0
2025-05-23,2522753031.0
2025-05-24,2438785787.0
2025-05-25,2470107056.0
2025-05-26,2457750698.0
2025-05-27,2501137913.0
2025-05-28,2529381688.0
2025-05-29,2505629434.0
2025-05-30,2457004583.0
2025-05-31,2397067999.0
2025-06-01,2417705245.0
2025-06-02,2440640498.0
2025-06-03,2448339623.0
2025-06-04,2443624220.0
2025-06-05,2431217503.0
2025-06-06,2322310620.0
2025-06-07,2379432348.0
2025-06-08,2407880524.0
2025-06-09,2399339663.0
2025-06-10,2508605555.0
2025-06-11,2551489196.0
2025-06-12,2537731755.0
2025-06-13,2405299997.0
2025-06-14,2429542570.0
2025-06-15,2419155774.0
2025-06-16,2399201962.0
2025-06-17,2416162786.0
2025-06-18,2380104734.0
2025-06-19,2403185353.0
2025-06-20,2410956314.0
2025-06-21,2349109616.0
2025-06-22,2285142108.0
2025-06-23,2259437705.0
2025-06-24,2369428523.0
2025-06-25,2404825147.0
2025-06-26,2412760059.0
2025-06-27,2421682725.0
2025-06-28,2432419651.0
2025-06-29,2461103485.0
2025-06-30,2499463196.0
2025-07-01,2485317682.0
2025-07-02,2431536022.0
2025-07-03,2493325229.0
2025-07-04,2557154693.0
2025-07-05,2514068214.0
2025-07-06,2522213955.0
2025-07-07,2537562848.0
2025-07-08,2521876515.0
2025-07-09,2552424726.0
2025-07-10,2534521760.0
2025-07-11,2588600970.0
2025-07-12,2600536152.0
2025-07-13,2576031151.0
2025-07-14,2598520233.0
2025-07-15,2632088460.0
2025-07-16,2671199878.0
2025-07-17,2740248393.0
2025-07-18,2768121317.0
2025-07-19,2803361278.0
2025-07-20,2842207464.0
2025-07-21,2915495083.0
2025-07-22,2918157173.0
2025-07-23,2901898084.0
2025-07-24,2852887936.0
2025-07-25,2896852295.0
2025-07-26,2933371440.0
2025-07-27,2919590144.0
2025-07-28,2983747998.0
2025-07-29,2944540955.0
2025-07-30,2926150460.0
2025-07-31,2925628436.0
2025-08-01,2863225168.0
2025-08-02,2772180882.0
2025-08-03,2745448344.0
2025-08-04,2815256704.0
2025-08-05,2921994997.0
2025-08-06,2880197343.0
2025-08-07,2950754999.0
2025-08-08,3094762112.0
2025-08-09,3071636688.0
2025-08-10,3181311420.0
2025-08-11,3138838752.0
2025-08-12,3151390976.0
2025-08-13,3258976907.0
2025-08-14,3374101082.0
2025-08-15,3245874904.0
2025-08-16,3212088647.0
2025-08-17,3229379690.0
2025-08-18,3217625308.0
2025-08-19,3178118847.0
2025-08-20,3078260373.0
2025-08-21,3179295620.0
2025-08-22,3155341092.0
2025-08-23,3380348843.0
2025-08-24,3385049339.0
2025-08-25,3303801168.0
2025-08-26,3185662985.0
2025-08-27,3224741219.0
2025-08-28,3182601051.0
2025-08-29,3197514877.0
2025-08-30,3119722771.0
2025-08-31,3177058982.0
2025-09-01,3136614545.0
2025-09-02,3084192216.0
2025-09-03,3165091897.0
2025-09-04,3246371894.0
2025-09-05,3224247365.0
2025-09-06,3282961995.0
2025-09-07,3261012158.0
2025-09-08,3282992403.0
2025-09-09,3301807220.0
2025-09-10,3311892614.0
2025-09-11,3359226527.0
2025-09-12,3433424436.0
2025-09-13,3518964168.0
2025-09-14,3525800680.0
2025-09-15,3519038420.0
2025-09-16,3473985366.0
2025-09-17,3522759946.0
2025-09-18,3560709123.0
2025-09-19,3549567848.0
2025-09-20,3496910829.0
2025-09-21,3503460523.0
2025-09-22,3474287168.0
2025-09-23,3358150933.0
2025-09-24,3350306859.0
2025-09-25,3364387687.0
2025-09-26,3176719277.0
2025-09-27,3282167125.0
2025-09-28,3235069389.0
2025-09-29,3357677571.0
2025-09-30,3460342791.0
2025-10-01,3444362400.0
2025-10-02,3636322032.0
2025-10-03,3693397398.0
2025-10-04,3752484730.0
2025-10-05,3743092915.0
2025-10-06,4115087669.0
2025-10-07,4196218132.0
2025-10-08,4077788033.0
2025-10-09,4136566483.0
2025-10-10,4098869898.0
2025-10-11,3723986805.0
2025-10-12,3730869801.0
2025-10-13,3918483239.0
2025-10-14,3980849132.0
2025-10-15,3934355684.0
2025-10-16,3882355593.0
2025-10-17,3833530947.0
2025-10-18,3815037712.0
2025-10-19,3866849951.0
2025-10-20,3929677777.0
2025-10-21,3934151541.0
2025-10-22,3870101979.0
2025-10-23,3845974578.0
2025-10-24,3878136311.0
2025-10-25,3919265598.0
2025-10-26,3563215931.0
2025-10-27,3681657764.0
2025-10-28,3651492284.0
2025-10-29,3577874502.0
2025-10-30,3517009539.0
2025-10-31,3447653937.0
2025-11-01,3430500536.0
2025-11-02,3454109693.0
2025-11-03,3485296203.0
2025-11-04,3278210363.0
2025-11-05,2994616887.0
2025-11-06,3058510983.0
2025-11-07,2951933914.0
2025-11-08,2972726066.0
2025-11-09,2959774627.0
2025-11-10,3055162824.0
2025-11-11,3064358971.0
2025-11-12,3006745829.0
2025-11-13,2992650949.0
2025-11-14,2907648395.0
2025-11-15,2841900832.0
2025-11-16,2863636959.0
2025-11-17,2822388952.0
2025-11-18,2769932107.0
2025-11-19,2824523893.0
2025-11-20,2778669898.0
2025-11-21,2694861369.0
2025-11-22,2663428777.0
2025-11-23,2637045358.0
2025-11-24,2656835363.0
2025-11-25,2727277035.0
2025-11-26,2692204025.0
2025-11-27,2769238744.0
2025-11-28,2807770355.0
2025-11-29,2841592186.0
2025-11-30,2817143728.0
2025-12-01,2799184801.0
2025-12-02,2693730784.0
2025-12-03,2910339104.0
2025-12-04,3025101356.0
2025-12-05,2996869144.0
2025-12-06,2925519311.0
2025-12-07,2941919088.0
2025-12-08,2948649564.0
2025-12-09,2998157385.0
2025-12-10,3049204977.0
2025-12-11,3024151767.0
2025-12-12,3001887855.0
2025-12-13,2934149307.0
2025-12-14,2946713384.0
2025-12-15,2907781436.0
2025-12-16,2845034109.0
2025-12-17,2847918911.0
2025-12-18,2753825055.0
2025-12-19,2752781620.0
2025-12-20,2842732180.0
2025-12-21,2831649476.0
2025-12-22,2847084461.0
2025-12-23,2870442159.0
2025-12-24,2842628184.0
2025-12-25,2839559014.0
2025-12-26,2817069766.0
2025-12-27,2817747797.0
2025-12-28,2830047999.0
2025-12-29,2832594010.0
2025-12-30,2817047821.0
2025-12-31,2886261895.0
2026-01-01,2895285258.0
2026-01-02,2936676127.0
2026-01-03,3019627567.0
2026-01-04,3038228322.0
2026-01-05,3048182021.0
2026-01-06,3100031174.0
2026-01-07,3090403591.0
2026-01-08,3031023585.0
2026-01-09,2999853391.0
2026-01-10,3008670874.0
2026-01-11,3020870021.0
2026-01-12,3029958782.0
2026-01-13,3034058369.0
2026-01-14,3156021072.0
2026-01-15,3174734768.0
2026-01-16,3138827705.0
2026-01-17,3134526887.0
2026-01-18,3156147512.0
2026-01-19,3102591500.0
2026-01-20,3051640254.0
2026-01-21,2891220667.0
2026-01-22,2899935658.0
2026-01-23,2885500540.0
2026-01-24,2843872035.0
2026-01-25,2844295147.0
2026-01-26,2766767443.0
2026-01-27,2838307815.0
2026-01-28,2881984040.0
2026-01-29,2881238868.0
2026-01-30,2776218126.0
2026-01-31,2715475904.0
2026-02-01,2543562327.0
2026-02-02,2442110214.0
2026-02-03,2463844313.0
2026-02-04,2404088065.0
2026-02-05,2338911012.0
2026-02-06,2039991083.0
2026-02-07,2176685561.0
2026-02-08,2171000380.0
2026-02-09,2185744505.0
2026-02-10,2186560344.0
2026-02-11,2156613465.0
2026-02-12,2104152288.0
2026-02-13,2076914761.0
2026-02-14,2113499968.0
2026-02-15,2136594762.0
2026-02-16,2085004420.0
2026-02-17,2096063663.0
2026-02-18,2079245167.0
2026-02-19,2051129704.0
2026-02-20,2026524271.0
2026-02-21,2033958233.0
2026-02-22,2036900817.0
2026-02-23,2025763456.0
2026-02-24,1941305431.0
2026-02-25,1937048150.0
2026-02-26,2044016176.0
2026-02-27,2015695309.0
2026-02-28,1979243607.0
2026-03-01,1989230314.0
2026-03-02,1970093183.0
2026-03-03,2027752103.0
2026-03-04,2003006155.0
2026-03-05,2089841516.0
2026-03-06,2092966486.0
2026-03-07,2032128668.0
2026-03-08,1973144346.0
2026-03-09,1954588871.0
2026-03-10,1982678845.0
2026-03-11,2016564107.0
2026-03-12,2021045313.0
2026-03-13,2034189005.0
2026-03-14,2013494467.0
2026-03-15,2017443164.0
2026-03-16,2060133039.0
2026-03-17,2133128463.0
2026-03-18,2096854423.0
2026-03-19,2055190998.0
2026-03-20,2047209557.0
2026-03-21,2067862700.0
2026-03-22,2044762441.0
2026-03-23,1969730285.0
2026-03-24,2008798570.0
2026-03-25,1996014785.0
2026-03-26,2001810844.0
2026-03-27,1943513599.0
2026-03-28,1900668692.0
2026-03-29,1898123790.0
2026-03-30,1896817553.0
2026-03-31,1906960890.0
2026-04-01,1927093306.0
2026-04-02,1944205072.0
2026-04-03,1901232608.0
2026-04-04,1892334230.0
2026-04-05,1892399457.0
2026-04-06,1918679188.0
2026-04-07,1901321660.0
2026-04-08,1963434553.0
2026-04-09,1914047901.0
2026-04-10,1916687875.0
2026-04-11,1933626052.0
2026-04-12,1945953676.0
2026-04-13,1912349124.0
2026-04-14,1981612157.0
2026-04-15,1960828888.0
2026-04-16,1982332001.0
2026-04-17,1979690534.0
2026-04-18,2012143628.0
2026-04-19,1939014277.0
2026-04-20,1777221073.0
2026-04-21,1707300129.0
2026-04-22,1698900339.0
2026-04-23,1724590479.0
2026-04-24,1696179423.0
2026-04-25,1687603758.0
2026-04-26,1690837999.0
2026-04-27,1721421201.0
2026-04-28,1682699210.0
2026-04-29,1655620402.0
2026-04-30,1647059228.0
2026-05-01,1659148901.0
2026-05-02,1686748965.0
2026-05-03,1686438665.0
2026-05-04,1691713657.0
2026-05-05,1714547532.0
2026-05-06,1712257086.0
2026-05-07,1608774563.0
2026-05-08,1573861486.0
2026-05-09,1567416191.0
2026-05-10,1571625907.0
2026-05-11,1577248789.0
2026-05-12,1566681822.0
2026-05-13,1615650844.0
2026-05-14,1609302067.0
2026-05-15,1622807641.0
2026-05-16,1592631523.0
2026-05-17,1570592443.0
2026-05-18,1551570282.0
2026-05-19,1467671745.0
2026-05-20,1457877948.0
2026-05-21,1516572521.0
2026-05-22,1513625736.0
2026-05-23,1481437089.0
2026-05-24,1502465962.0
2026-05-25,1506451594.0
2026-05-26,1511699046.0
2026-05-27,1511488839.0
2026-05-28,1500260440.0
2026-05-29,1505937611.0
2026-05-30,1490819491.0
2026-05-31,1492687806.0
2026-06-01,1487635758.0
2026-06-02,1418342860.0
2026-06-03,1358841523.0
2026-06-04,1331688933.0
2026-06-05,1312773119.0
2026-06-06,1235786324.0
2026-06-07,1226300379.0
2026-06-08,1275595560.0
2026-06-09,1258262898.0
2026-06-10,1242587467.0
2026-06-11,1234992979.0
2026-06-12,1257159180.0
2026-06-13,1243357629.0
2026-06-14,1250556619.0
2026-06-15,1266328230.0
2026-06-16,1291019456.0
2026-06-17,1282345553.0
2026-06-18,1265478576.0
2026-06-19,1271220937.0
2026-06-20,1270888434.0
2026-06-21,1284761066.0
2026-06-22,1271454193.0
2026-06-23,1279216510.0
2026-06-24,1252541753.0
2026-06-25,1212482258.0
2026-06-26,1178990886.0
2026-06-27,1189277714.0
2026-06-28,1183466821.0
2026-06-29,1180013768.0
2026-06-30,1189806985.0
2026-07-01,1162473606.0
2026-07-02,1177592171.0
2026-07-03,1201997116.0
2026-07-04,1221224927.0
2026-07-05,1236716540.0
2026-07-06,1235948362.0
2026-07-07,1242222293.0
2026-07-08,1231340882.0
2026-07-09,1217238435.0
2026-07-10,1228780613.0
2026-07-11,1249194945.0
2026-07-12,1243289496.0
2026-07-13,1249950815.0
2026-07-14,1229129643.0
2026-07-15,1267940546.0
2026-07-16,1243164865.0
2026-07-17,1221134827.0
2026-07-18,1222326990.0
2026-07-19,1228619252.0
2026-07-20,1229913389.0
2026-07-21,1247296814.0
2026-07-22,1255810653.0
2026-07-23,1253695337.0
2026-07-24,1214381390.0
2026-07-25,1203981466.0
2026-07-26,1207652081.0
2026-07-27,1231956422.0
2026-07-28,1201448015.0
2026-07-29,1209169292.0
2026-07-30,1207629901.0
2026-07-31,1256369002.0
2026-08-01,1229671046.0
2026-08-02,1224283264.0
2026-08-03,1235799034.0
2026-08-04,1233479677.0
2026-08-05,1240124031.0
2026-08-06,1247889662.0
2026-08-07,1247111233.0
2026-08-08,1248834499.0
2026-08-09,1254009593.0
2026-08-10,1251089045.0
2026-08-11,1234241157.0
2026-08-12,1239253284.0
2026-08-13,1240332524.0
2026-08-14,1243038055.0
2026-08-15,1233617670.0
2026-08-16,1231141419.0
2026-08-17,1230335607.0
2026-08-18,1248744345.0
2026-08-19,1242464819.0
2026-08-20,1335675364.0
2026-08-21,1370262901.0
2026-08-22,1436183161.0
2026-08-23,1400512913.0
2026-08-24,1424486411.0
2026-08-25,1429396410.0
2026-08-26,1417925248.0
2026-08-27,1434876069.0
2026-08-28,1452775213.0
2026-08-29,1407261151.0
2026-08-30,1401985837.0
2026-08-31,1387195072.0
2026-09-01,1408563388.0
2026-09-02,1387973991.0
2026-09-03,1377688594.0
2026-09-04,1425562390.0
2026-09-05,1405149955.0
2026-09-06,1412965229.0
2026-09-07,1419926056.0
2026-09-08,1402681861.0
2026-09-09,1398017568.0
2026-09-10,1385133321.0
2026-09-11,1373365546.0
2026-09-12,1390380624.0
